model,run,step,subject,rank_mean,rank_median,rank_max,rank_min
LM,3,25,M04,68.34895833333333,35.0,374.0,0.0
LM,3,25,M07,66.64322916666667,33.0,373.0,0.0
LM,3,25,M08,77.66145833333333,43.0,378.0,0.0
LM,3,25,M09,84.40625,50.0,381.0,0.0
LM,3,25,M14,90.4453125,53.0,374.0,0.0
LM,3,25,M15,66.84895833333333,38.0,357.0,0.0
LM,3,25,P01,62.356770833333336,28.0,383.0,0.0
LM,3,30,M02,102.25520833333333,74.0,381.0,0.0
LM,3,30,M04,111.25,79.0,378.0,0.0
LM,3,30,M07,107.98958333333333,77.5,376.0,0.0
LM,3,30,M08,112.98177083333333,84.0,381.0,0.0
LM,3,30,M09,117.52604166666667,84.0,371.0,0.0
LM,3,30,M14,125.40625,109.0,378.0,0.0
LM,3,30,M15,112.41145833333333,82.5,381.0,0.0
LM,3,30,P01,93.67708333333333,62.0,383.0,0.0
LM,3,35,M02,113.1171875,86.5,368.0,0.0
LM,3,35,M04,120.53645833333333,94.5,377.0,0.0
LM,3,35,M07,125.43229166666667,97.0,376.0,0.0
LM,3,35,M08,122.99739583333333,96.0,376.0,0.0
LM,3,35,M09,126.79947916666667,97.5,376.0,0.0
LM,3,35,M14,133.765625,114.5,383.0,0.0
LM,3,35,M15,122.08333333333333,94.5,378.0,0.0
LM,3,35,P01,100.16927083333333,65.0,383.0,0.0
LM,3,40,M02,82.95052083333333,55.0,374.0,0.0
LM,3,40,M04,103.95833333333333,71.0,376.0,0.0
LM,3,40,M07,93.0390625,59.0,363.0,0.0
LM,3,40,M08,99.828125,65.0,381.0,0.0
LM,3,40,M09,112.72135416666667,86.0,375.0,0.0
LM,3,40,M14,115.41145833333333,89.5,380.0,0.0
LM,3,40,M15,93.55989583333333,55.0,377.0,0.0
LM,3,40,P01,66.38802083333333,34.5,317.0,0.0
LM,3,45,M02,113.8984375,92.0,375.0,0.0
LM,3,45,M04,117.75520833333333,92.0,369.0,0.0
LM,3,45,M07,119.21354166666667,94.0,373.0,0.0
LM,3,45,M08,117.375,92.0,378.0,0.0
LM,3,45,M09,124.1484375,98.0,381.0,0.0
LM,3,45,M14,131.3671875,114.5,381.0,0.0
LM,3,45,M15,117.53385416666667,88.0,381.0,0.0
LM,3,45,P01,97.89322916666667,64.0,370.0,0.0
LM,3,50,M02,105.48958333333333,78.0,369.0,0.0
LM,3,50,M04,109.40625,79.0,378.0,0.0
LM,3,50,M07,114.09635416666667,87.0,370.0,0.0
LM,3,50,M08,115.08072916666667,81.0,383.0,0.0
LM,3,50,M09,119.37760416666667,93.5,377.0,0.0
LM,3,50,M14,122.91145833333333,101.5,379.0,0.0
LM,3,50,M15,115.23958333333333,85.5,382.0,0.0
LM,3,50,P01,91.4140625,61.5,369.0,0.0
LM,3,55,M02,105.65625,76.0,374.0,0.0
LM,3,55,M04,111.35416666666667,88.5,383.0,0.0
LM,3,55,M07,113.4609375,83.0,377.0,0.0
LM,3,55,M08,115.73958333333333,84.5,380.0,0.0
LM,3,55,M09,122.62760416666667,94.5,380.0,0.0
LM,3,55,M14,119.84375,94.0,380.0,0.0
LM,3,55,M15,118.1640625,86.5,383.0,0.0
LM,3,55,P01,99.6875,75.0,377.0,0.0
LM,3,60,M02,117.640625,93.5,378.0,0.0
LM,3,60,M04,129.7109375,100.5,381.0,0.0
LM,3,60,M07,126.19791666666667,111.5,375.0,0.0
LM,3,60,M08,126.91927083333333,107.5,379.0,0.0
LM,3,60,M09,134.34635416666666,113.0,377.0,0.0
LM,3,60,M14,135.37760416666666,117.5,381.0,0.0
LM,3,60,M15,133.17447916666666,114.0,381.0,0.0
LM,3,60,P01,106.80729166666667,74.0,362.0,0.0
LM,3,65,M02,105.63020833333333,72.0,382.0,0.0
LM,3,65,M04,130.5703125,103.0,378.0,0.0
LM,3,65,M07,115.7734375,92.5,378.0,0.0
LM,3,65,M08,122.4765625,94.0,379.0,0.0
LM,3,65,M09,125.65364583333333,101.0,382.0,0.0
LM,3,65,M14,137.8125,110.0,380.0,0.0
LM,3,65,M15,126.11458333333333,97.0,383.0,0.0
LM,3,65,P01,97.83333333333333,62.5,362.0,0.0
LM,3,70,M02,175.96875,167.5,382.0,0.0
LM,3,70,M04,186.13802083333334,187.0,383.0,0.0
LM,3,70,M07,176.00260416666666,168.0,382.0,0.0
LM,3,70,M08,172.59635416666666,162.5,383.0,0.0
LM,3,70,M09,169.74739583333334,158.5,381.0,0.0
LM,3,70,M14,196.65625,203.0,381.0,1.0
LM,3,70,M15,185.3984375,181.5,383.0,0.0
LM,3,70,P01,172.64583333333334,161.0,383.0,1.0
LM,3,75,M02,161.1171875,146.0,383.0,0.0
LM,3,75,M04,147.515625,139.0,382.0,0.0
LM,3,75,M07,165.22135416666666,162.0,383.0,0.0
LM,3,75,M08,163.70052083333334,149.5,381.0,0.0
LM,3,75,M09,164.41666666666666,153.5,382.0,0.0
LM,3,75,M14,161.81770833333334,147.0,382.0,0.0
LM,3,75,M15,157.640625,147.0,383.0,0.0
LM,3,75,P01,154.7890625,139.0,382.0,0.0
LM,3,80,M02,127.15885416666667,104.0,379.0,0.0
LM,3,80,M04,136.98697916666666,116.5,379.0,0.0
LM,3,80,M07,138.19010416666666,110.5,382.0,0.0
LM,3,80,M08,130.890625,95.0,382.0,0.0
LM,3,80,M09,125.81770833333333,100.5,383.0,0.0
LM,3,80,M14,140.46354166666666,126.5,382.0,0.0
LM,3,80,M15,137.3828125,109.0,381.0,0.0
LM,3,80,P01,114.06510416666667,81.5,383.0,0.0
LM,3,85,M02,137.22135416666666,113.0,383.0,0.0
LM,3,85,M04,152.9765625,136.5,382.0,0.0
LM,3,85,M07,158.9140625,140.0,381.0,0.0
LM,3,85,M08,146.27864583333334,131.5,380.0,0.0
LM,3,85,M09,143.37760416666666,128.5,382.0,0.0
LM,3,85,M14,165.19791666666666,163.0,381.0,0.0
LM,3,85,M15,158.19010416666666,138.5,381.0,0.0
LM,3,85,P01,135.265625,104.5,383.0,0.0
LM,3,90,M02,112.02864583333333,81.0,382.0,0.0
LM,3,90,M04,139.48177083333334,119.5,383.0,0.0
LM,3,90,M07,138.63020833333334,122.0,376.0,0.0
LM,3,90,M08,128.72395833333334,97.0,383.0,0.0
LM,3,90,M09,136.13802083333334,109.0,381.0,0.0
LM,3,90,M14,150.45052083333334,136.0,383.0,0.0
LM,3,90,M15,136.85416666666666,111.5,383.0,0.0
LM,3,90,P01,109.0703125,77.5,383.0,0.0
LM,3,95,M02,106.80989583333333,75.5,382.0,0.0
LM,3,95,M04,132.00520833333334,110.0,377.0,0.0
LM,3,95,M07,126.734375,104.0,374.0,0.0
LM,3,95,M08,117.7890625,91.0,383.0,0.0
LM,3,95,M09,130.59635416666666,101.5,382.0,0.0
LM,3,95,M14,138.45572916666666,115.5,378.0,0.0
LM,3,95,M15,127.625,104.0,378.0,0.0
LM,3,95,P01,96.45052083333333,66.0,383.0,0.0
LM,3,100,M02,102.53645833333333,70.5,383.0,0.0
LM,3,100,M04,127.42447916666667,109.0,372.0,0.0
LM,3,100,M07,119.79947916666667,95.5,380.0,0.0
LM,3,100,M08,114.65625,81.0,380.0,0.0
LM,3,100,M09,124.28125,97.5,383.0,0.0
LM,3,100,M14,127.3125,105.0,377.0,0.0
LM,3,100,M15,121.12760416666667,95.0,383.0,0.0
LM,3,100,P01,92.84895833333333,59.5,383.0,0.0
LM,3,105,M02,105.44791666666667,71.5,383.0,0.0
LM,3,105,M04,137.31510416666666,112.0,376.0,0.0
LM,3,105,M07,128.70833333333334,101.0,379.0,0.0
LM,3,105,M08,125.6875,95.5,382.0,0.0
LM,3,105,M09,131.20572916666666,106.5,382.0,0.0
LM,3,105,M14,134.19791666666666,114.0,379.0,0.0
LM,3,105,M15,129.2421875,103.0,383.0,0.0
LM,3,105,P01,104.46354166666667,75.5,381.0,0.0
LM,3,110,M02,104.11458333333333,73.0,383.0,0.0
LM,3,110,M04,134.94010416666666,111.0,380.0,0.0
LM,3,110,M07,120.015625,94.0,381.0,0.0
LM,3,110,M08,121.47395833333333,94.5,381.0,0.0
LM,3,110,M09,131.95052083333334,114.0,374.0,0.0
LM,3,110,M14,130.1328125,108.0,377.0,0.0
LM,3,110,M15,127.078125,104.5,383.0,0.0
LM,3,110,P01,98.35416666666667,63.5,379.0,0.0
LM,3,115,M02,117.5,89.5,383.0,0.0
LM,3,115,M04,132.24479166666666,112.0,378.0,0.0
LM,3,115,M07,122.94270833333333,99.0,362.0,0.0
LM,3,115,M08,127.12239583333333,97.0,382.0,0.0
LM,3,115,M09,135.31770833333334,109.5,382.0,1.0
LM,3,115,M14,141.32291666666666,120.0,381.0,0.0
LM,3,115,M15,132.73697916666666,116.0,383.0,0.0
LM,3,115,P01,107.2421875,72.0,377.0,0.0
LM,3,120,M02,121.6875,86.0,383.0,0.0
LM,3,120,M04,137.26302083333334,116.0,378.0,0.0
LM,3,120,M07,132.546875,108.0,378.0,0.0
LM,3,120,M08,131.48958333333334,109.0,381.0,0.0
LM,3,120,M09,142.60677083333334,118.5,379.0,0.0
LM,3,120,M14,144.41927083333334,130.0,380.0,0.0
LM,3,120,M15,140.7421875,121.0,383.0,0.0
LM,3,120,P01,112.36979166666667,90.0,381.0,0.0
LM,3,125,M02,110.5,82.5,377.0,0.0
LM,3,125,M04,133.05729166666666,116.0,377.0,0.0
LM,3,125,M07,132.74479166666666,116.5,377.0,0.0
LM,3,125,M08,129.68489583333334,96.0,381.0,0.0
LM,3,125,M09,137.0234375,116.0,379.0,0.0
LM,3,125,M14,145.6328125,129.5,379.0,0.0
LM,3,125,M15,140.96875,116.5,383.0,0.0
LM,3,125,P01,105.05729166666667,69.5,380.0,0.0
LM,3,130,M02,95.17708333333333,61.0,376.0,0.0
LM,3,130,M04,108.421875,70.5,382.0,0.0
LM,3,130,M07,112.55208333333333,86.0,375.0,0.0
LM,3,130,M08,120.65364583333333,89.0,379.0,0.0
LM,3,130,M09,119.68489583333333,97.5,382.0,0.0
LM,3,130,M14,124.4375,102.0,381.0,0.0
LM,3,130,M15,120.71875,93.5,383.0,0.0
LM,3,130,P01,89.1796875,59.0,383.0,0.0
LM,3,135,M02,91.7890625,61.0,370.0,0.0
LM,3,135,M04,107.5859375,77.0,383.0,0.0
LM,3,135,M07,114.40364583333333,87.0,378.0,0.0
LM,3,135,M08,114.24739583333333,83.5,371.0,0.0
LM,3,135,M09,116.66145833333333,90.0,370.0,0.0
LM,3,135,M14,128.1640625,107.0,383.0,0.0
LM,3,135,M15,119.38802083333333,85.0,383.0,0.0
LM,3,135,P01,88.64583333333333,57.0,383.0,0.0
LM,3,140,M02,90.5703125,63.0,375.0,0.0
LM,3,140,M04,110.34635416666667,76.5,382.0,0.0
LM,3,140,M07,108.1796875,77.0,378.0,0.0
LM,3,140,M08,115.91145833333333,81.0,382.0,0.0
LM,3,140,M09,121.39322916666667,95.0,377.0,0.0
LM,3,140,M14,124.9921875,105.5,382.0,0.0
LM,3,140,M15,118.77864583333333,87.0,383.0,0.0
LM,3,140,P01,90.11458333333333,60.0,383.0,0.0
LM,3,145,M02,107.65104166666667,89.0,351.0,0.0
LM,3,145,M04,124.90104166666667,96.0,381.0,0.0
LM,3,145,M07,123.11979166666667,95.0,378.0,0.0
LM,3,145,M08,130.82291666666666,101.5,374.0,0.0
LM,3,145,M09,132.63802083333334,114.0,379.0,0.0
LM,3,145,M14,135.52604166666666,113.0,383.0,0.0
LM,3,145,M15,130.80729166666666,95.5,378.0,0.0
LM,3,145,P01,103.58333333333333,79.0,378.0,0.0
LM,3,150,M02,101.2890625,71.5,371.0,0.0
LM,3,150,M04,115.3125,86.5,370.0,0.0
LM,3,150,M07,113.73958333333333,83.0,380.0,0.0
LM,3,150,M08,116.87239583333333,85.0,380.0,0.0
LM,3,150,M09,124.93229166666667,105.5,381.0,0.0
LM,3,150,M14,127.6171875,103.5,383.0,0.0
LM,3,150,M15,116.296875,89.0,378.0,0.0
LM,3,150,P01,93.671875,58.5,380.0,0.0
LM,3,155,M02,99.49739583333333,73.5,370.0,0.0
LM,3,155,M04,115.66145833333333,82.5,380.0,0.0
LM,3,155,M07,112.90104166666667,80.0,375.0,0.0
LM,3,155,M08,117.36979166666667,83.5,375.0,0.0
LM,3,155,M09,121.078125,94.0,375.0,0.0
LM,3,155,M14,123.61458333333333,99.5,382.0,0.0
LM,4,5,M02,98.546875,66.0,358.0,0.0
LM,4,5,M04,114.859375,89.0,373.0,0.0
LM,4,5,M07,94.19010416666667,65.0,368.0,0.0
LM,4,5,M08,117.58072916666667,86.5,381.0,0.0
LM,4,5,M09,108.48697916666667,87.0,371.0,0.0
LM,4,5,M14,126.16666666666667,107.0,381.0,0.0
LM,4,5,M15,97.71614583333333,70.0,378.0,0.0
LM,4,5,P01,109.1484375,84.0,383.0,0.0
LM,4,10,M02,62.729166666666664,39.5,375.0,0.0
LM,4,10,M04,92.45572916666667,58.5,379.0,0.0
LM,4,10,M07,84.3359375,53.5,370.0,0.0
LM,4,10,M08,88.23177083333333,53.5,378.0,0.0
LM,4,10,M09,87.6796875,61.0,380.0,0.0
LM,4,10,M14,108.53385416666667,86.0,374.0,0.0
LM,4,10,M15,81.85416666666667,49.0,355.0,0.0
LM,4,10,P01,60.127604166666664,35.0,320.0,0.0
LM,4,15,M02,50.075520833333336,24.0,350.0,0.0
LM,4,15,M04,71.08072916666667,40.5,367.0,0.0
LM,4,15,M07,54.3359375,27.0,348.0,0.0
LM,4,15,M08,69.28125,36.0,375.0,0.0
LM,4,15,M09,72.27864583333333,42.5,380.0,0.0
LM,4,15,M14,76.21354166666667,50.0,372.0,0.0
LM,4,15,M15,55.895833333333336,30.0,370.0,0.0
LM,4,15,P01,37.880208333333336,19.0,353.0,0.0
LM,4,20,M02,38.213541666666664,16.5,348.0,0.0
LM,4,20,M04,55.622395833333336,28.0,363.0,0.0
LM,4,20,M07,46.625,21.0,339.0,0.0
LM,4,20,M08,57.0234375,29.0,374.0,0.0
LM,4,20,M09,58.940104166666664,31.0,378.0,0.0
LM,4,20,M14,69.29947916666667,37.0,348.0,0.0
LM,4,20,M15,48.265625,24.5,314.0,0.0
LM,4,20,P01,28.901041666666668,14.0,310.0,0.0
LM,4,25,M02,59.885416666666664,31.5,342.0,0.0
LM,4,25,M04,83.91145833333333,49.0,378.0,0.0
LM,4,25,M07,69.5859375,41.0,383.0,0.0
LM,4,25,M08,85.97135416666667,46.5,380.0,0.0
LM,4,25,M09,85.58072916666667,53.5,375.0,0.0
LM,4,25,M14,97.2890625,63.5,377.0,0.0
LM,4,25,M15,73.0,43.0,361.0,0.0
LM,4,25,P01,48.911458333333336,28.0,372.0,0.0
LM,4,30,M02,117.58854166666667,85.0,382.0,0.0
LM,4,30,M04,132.7109375,106.5,378.0,0.0
LM,4,30,M07,122.28125,103.0,379.0,0.0
LM,4,30,M08,138.9375,120.0,375.0,0.0
LM,4,30,M09,135.71354166666666,113.0,379.0,0.0
LM,4,30,M14,153.08072916666666,132.5,379.0,0.0
LM,4,30,M15,126.60416666666667,101.0,382.0,0.0
LM,4,30,P01,111.58072916666667,82.0,367.0,0.0
LM,4,35,M02,107.44791666666667,84.0,379.0,0.0
LM,4,35,M04,120.40625,90.5,380.0,0.0
LM,4,35,M07,113.2890625,81.5,377.0,0.0
LM,4,35,M08,118.02604166666667,86.0,380.0,0.0
LM,4,35,M09,128.95833333333334,103.0,377.0,0.0
LM,4,35,M14,134.63020833333334,111.5,378.0,0.0
LM,4,35,M15,108.39583333333333,75.0,380.0,0.0
LM,4,35,P01,100.19270833333333,64.0,376.0,0.0
LM,4,40,M02,113.36458333333333,83.0,382.0,0.0
LM,4,40,M04,129.69791666666666,111.5,382.0,0.0
LM,4,40,M07,122.9140625,87.5,376.0,0.0
LM,4,40,M08,134.05729166666666,103.0,383.0,0.0
LM,4,40,M09,134.25,112.5,381.0,0.0
LM,4,40,M14,137.94791666666666,113.5,380.0,0.0
LM,4,40,M15,121.12760416666667,93.5,371.0,0.0
LM,4,40,P01,108.8203125,73.0,370.0,0.0
LM,4,45,M02,123.08072916666667,91.5,380.0,0.0
LM,4,45,M04,144.375,124.0,382.0,0.0
LM,4,45,M07,138.81510416666666,107.0,380.0,0.0
LM,4,45,M08,144.87760416666666,118.0,381.0,0.0
LM,4,45,M09,149.1640625,133.5,381.0,0.0
LM,4,45,M14,158.09114583333334,148.0,383.0,0.0
LM,4,45,M15,142.18489583333334,122.0,370.0,0.0
LM,4,45,P01,125.484375,101.5,376.0,0.0
LM,4,50,M02,94.19270833333333,64.0,382.0,0.0
LM,4,50,M04,106.8203125,74.5,373.0,0.0
LM,4,50,M07,106.97395833333333,68.5,381.0,0.0
LM,4,50,M08,114.09114583333333,73.0,380.0,0.0
LM,4,50,M09,129.67447916666666,102.0,381.0,0.0
LM,4,50,M14,124.375,99.0,375.0,0.0
LM,4,50,M15,107.97395833333333,75.5,379.0,0.0
LM,4,50,P01,96.13802083333333,68.5,377.0,0.0
LM,4,55,M02,74.08854166666667,40.0,350.0,0.0
LM,4,55,M04,95.35416666666667,61.5,382.0,0.0
LM,4,55,M07,88.40625,57.0,373.0,0.0
LM,4,55,M08,95.203125,54.5,380.0,0.0
LM,4,55,M09,97.13541666666667,68.5,383.0,0.0
LM,4,55,M14,108.29427083333333,71.5,378.0,0.0
LM,4,55,M15,94.5234375,53.5,352.0,0.0
LM,4,55,P01,66.07552083333333,29.0,364.0,0.0
LM,4,60,M02,72.11458333333333,35.5,352.0,0.0
LM,4,60,M04,90.9140625,59.0,369.0,0.0
LM,4,60,M07,82.2265625,46.0,365.0,0.0
LM,4,60,M08,90.54947916666667,55.0,365.0,0.0
LM,4,60,M09,95.44270833333333,61.0,375.0,0.0
LM,4,60,M14,102.2265625,68.5,376.0,0.0
LM,4,60,M15,90.6875,53.0,363.0,0.0
LM,4,60,P01,61.731770833333336,27.5,361.0,0.0
LM,4,65,M02,81.90364583333333,46.5,369.0,0.0
LM,4,65,M04,97.0625,61.0,367.0,0.0
LM,4,65,M07,90.98697916666667,57.5,381.0,0.0
LM,4,65,M08,95.03645833333333,55.5,366.0,0.0
LM,4,65,M09,106.02864583333333,78.0,369.0,0.0
LM,4,65,M14,109.84635416666667,76.5,379.0,0.0
LM,4,65,M15,101.88020833333333,62.0,374.0,0.0
LM,4,65,P01,69.8515625,42.0,362.0,0.0
LM,4,70,M02,89.90625,57.0,382.0,0.0
LM,4,70,M04,108.55989583333333,81.0,381.0,0.0
LM,4,70,M07,104.09375,79.5,379.0,0.0
LM,4,70,M08,105.99739583333333,70.0,375.0,0.0
LM,4,70,M09,105.703125,73.5,365.0,0.0
LM,4,70,M14,125.85677083333333,99.5,379.0,0.0
LM,4,70,M15,110.02604166666667,82.5,359.0,0.0
LM,4,70,P01,79.27864583333333,50.0,341.0,0.0
LM,4,75,M02,91.85677083333333,60.0,380.0,0.0
LM,4,75,M04,113.43489583333333,85.0,380.0,0.0
LM,4,75,M07,102.08854166666667,73.0,377.0,0.0
LM,4,75,M08,105.6484375,69.0,379.0,0.0
LM,4,75,M09,111.60677083333333,80.0,377.0,0.0
LM,4,75,M14,125.43229166666667,103.0,373.0,0.0
LM,4,75,M15,108.94270833333333,77.0,373.0,0.0
LM,4,75,P01,77.2109375,45.0,354.0,0.0
LM,4,80,M02,132.75520833333334,105.5,383.0,0.0
LM,4,80,M04,146.46614583333334,118.5,383.0,0.0
LM,4,80,M07,134.59114583333334,115.0,367.0,0.0
LM,4,80,M08,144.5078125,118.0,382.0,0.0
LM,4,80,M09,157.265625,148.5,382.0,0.0
LM,4,80,M14,152.27864583333334,138.5,378.0,0.0
LM,4,80,M15,138.43229166666666,123.5,381.0,0.0
LM,4,80,P01,121.99739583333333,97.0,380.0,0.0
LM,4,85,M02,131.22395833333334,104.0,383.0,0.0
LM,4,85,M04,148.50520833333334,129.0,381.0,0.0
LM,4,85,M07,138.91666666666666,117.5,383.0,0.0
LM,4,85,M08,147.54947916666666,124.5,383.0,0.0
LM,4,85,M09,155.09375,135.5,382.0,0.0
LM,4,85,M14,154.90885416666666,141.0,383.0,0.0
LM,4,85,M15,149.97916666666666,137.5,381.0,0.0
LM,4,85,P01,125.01822916666667,101.0,382.0,0.0
LM,4,90,M02,100.1640625,72.5,370.0,0.0
LM,4,90,M04,116.953125,88.0,382.0,0.0
LM,4,90,M07,116.3984375,86.0,380.0,0.0
LM,4,90,M08,117.66145833333333,90.0,382.0,0.0
LM,4,90,M09,120.74739583333333,91.0,381.0,0.0
LM,4,90,M14,135.8984375,112.0,383.0,0.0
LM,4,90,M15,123.8671875,98.0,382.0,0.0
LM,4,90,P01,90.77083333333333,56.0,375.0,0.0
LM,4,95,M02,124.88802083333333,110.0,375.0,0.0
LM,4,95,M04,146.30208333333334,128.0,374.0,0.0
LM,4,95,M07,138.05729166666666,115.5,381.0,0.0
LM,4,95,M08,140.38802083333334,126.5,379.0,0.0
LM,4,95,M09,150.16145833333334,131.0,383.0,0.0
LM,4,95,M14,155.5390625,142.0,381.0,0.0
LM,4,95,M15,146.17447916666666,134.0,382.0,0.0
LM,4,95,P01,111.16666666666667,85.0,368.0,0.0
LM,4,100,M02,56.427083333333336,27.5,347.0,0.0
LM,4,100,M04,73.265625,39.5,370.0,0.0
LM,4,100,M07,65.70833333333333,38.0,373.0,0.0
LM,4,100,M08,74.92447916666667,41.0,369.0,0.0
LM,4,100,M09,82.6953125,55.0,383.0,0.0
LM,4,100,M14,92.94010416666667,60.0,366.0,0.0
LM,4,100,M15,69.24479166666667,37.0,377.0,0.0
LM,4,100,P01,47.692708333333336,25.0,304.0,0.0
LM,4,105,M02,35.890625,15.0,327.0,0.0
LM,4,105,M04,55.6796875,24.5,361.0,0.0
LM,4,105,M07,45.794270833333336,21.0,379.0,0.0
LM,4,105,M08,57.825520833333336,27.0,375.0,0.0
LM,4,105,M09,62.28125,32.5,371.0,0.0
LM,4,105,M14,70.48177083333333,38.0,345.0,0.0
LM,4,105,M15,46.611979166666664,24.0,337.0,0.0
LM,4,105,P01,27.46875,14.5,316.0,0.0
LM,4,110,M02,44.622395833333336,21.0,379.0,0.0
LM,4,110,M04,62.502604166666664,34.0,376.0,0.0
LM,4,110,M07,51.260416666666664,24.0,381.0,0.0
LM,4,110,M08,60.091145833333336,32.0,365.0,0.0
LM,4,110,M09,63.276041666666664,33.5,373.0,0.0
LM,4,110,M14,78.5546875,49.0,348.0,0.0
LM,4,110,M15,50.489583333333336,24.5,327.0,0.0
LM,4,110,P01,31.359375,17.0,367.0,0.0
LM,4,115,M02,73.95833333333333,42.5,365.0,0.0
LM,4,115,M04,89.38802083333333,56.5,383.0,0.0
LM,4,115,M07,74.97916666666667,43.0,354.0,0.0
LM,4,115,M08,94.31770833333333,67.5,382.0,0.0
LM,4,115,M09,99.52083333333333,73.0,372.0,0.0
LM,4,115,M14,98.15364583333333,65.0,380.0,0.0
LM,4,115,M15,80.828125,54.5,371.0,0.0
LM,4,115,P01,69.234375,43.0,339.0,0.0
LM,4,120,M02,54.489583333333336,27.0,367.0,0.0
LM,4,120,M04,73.87239583333333,41.0,359.0,0.0
LM,4,120,M07,64.1640625,36.0,371.0,0.0
LM,4,120,M08,79.98958333333333,41.5,380.0,0.0
LM,4,120,M09,83.03645833333333,48.5,381.0,0.0
LM,4,120,M14,91.68489583333333,58.0,375.0,0.0
LM,4,120,M15,65.13020833333333,35.0,367.0,0.0
LM,4,120,P01,49.6875,29.0,309.0,0.0
LM,4,125,M02,58.244791666666664,32.0,374.0,0.0
LM,4,125,M04,71.2734375,46.0,379.0,0.0
LM,4,125,M07,68.2109375,37.0,374.0,0.0
LM,4,125,M08,77.5546875,43.0,371.0,0.0
LM,4,125,M09,83.99479166666667,53.0,383.0,0.0
LM,4,125,M14,86.6953125,60.0,370.0,0.0
LM,4,125,M15,67.74479166666667,36.5,368.0,0.0
LM,4,125,P01,49.1015625,26.5,291.0,0.0
LM,4,130,M02,134.22135416666666,118.0,376.0,0.0
LM,4,130,M04,142.96875,116.0,383.0,1.0
LM,4,130,M07,136.75520833333334,114.0,379.0,0.0
LM,4,130,M08,146.5234375,131.0,379.0,0.0
LM,4,130,M09,159.3359375,149.5,383.0,0.0
LM,4,130,M14,155.85677083333334,143.0,381.0,0.0
LM,4,130,M15,146.03125,127.5,383.0,0.0
LM,4,130,P01,128.05989583333334,104.0,376.0,0.0
LM,4,135,M02,111.5546875,79.5,379.0,0.0
LM,4,135,M04,123.875,97.5,383.0,0.0
LM,4,135,M07,121.6953125,95.0,381.0,0.0
LM,4,135,M08,130.07552083333334,103.0,368.0,0.0
LM,4,135,M09,141.765625,122.5,377.0,0.0
LM,4,135,M14,138.44791666666666,118.0,382.0,0.0
LM,4,135,M15,125.7890625,94.0,375.0,0.0
LM,4,135,P01,105.46875,71.5,383.0,0.0
LM,4,140,M02,46.192708333333336,19.5,298.0,0.0
LM,4,140,M04,66.41145833333333,35.0,378.0,0.0
LM,4,140,M07,52.565104166666664,29.0,366.0,0.0
LM,4,140,M08,73.09114583333333,42.0,379.0,0.0
LM,4,140,M09,79.41927083333333,50.0,376.0,0.0
LM,4,140,M14,77.59635416666667,46.5,345.0,0.0
LM,4,140,M15,57.010416666666664,30.5,354.0,0.0
LM,4,140,P01,46.247395833333336,22.5,287.0,0.0
LM,4,145,M02,38.1640625,18.0,344.0,0.0
LM,4,145,M04,64.37760416666667,33.5,359.0,0.0
LM,4,145,M07,52.309895833333336,26.0,344.0,0.0
LM,4,145,M08,59.861979166666664,33.0,380.0,0.0
LM,4,145,M09,64.27083333333333,33.0,368.0,0.0
LM,4,145,M14,76.3984375,46.0,344.0,0.0
LM,4,145,M15,55.6953125,25.5,357.0,0.0
LM,4,145,P01,35.442708333333336,17.0,333.0,0.0
LM,4,150,M02,48.916666666666664,23.5,358.0,0.0
LM,4,150,M04,62.578125,33.0,377.0,0.0
LM,4,150,M07,55.557291666666664,32.5,368.0,0.0
LM,4,150,M08,63.557291666666664,31.0,380.0,0.0
LM,4,150,M09,71.0,43.5,378.0,0.0
LM,4,150,M14,80.84895833333333,50.0,375.0,0.0
LM,4,150,M15,59.276041666666664,31.0,309.0,0.0
LM,4,150,P01,35.8046875,18.0,290.0,0.0
LM,4,155,M02,56.252604166666664,27.0,371.0,0.0
LM,4,155,M04,73.20052083333333,40.5,374.0,0.0
LM,4,155,M07,67.1171875,36.0,372.0,0.0
LM,4,155,M08,75.11197916666667,45.0,371.0,0.0
LM,4,155,M09,79.03125,45.0,376.0,0.0
LM,4,155,M14,86.98958333333333,48.0,375.0,0.0
LM,4,155,M15,67.32291666666667,39.0,372.0,0.0
LM,4,155,P01,49.424479166666664,24.0,303.0,0.0
LM,4,160,M02,61.296875,30.0,365.0,0.0
LM,4,160,M04,85.27604166666667,51.5,374.0,0.0
LM,4,160,M07,65.90885416666667,43.0,362.0,0.0
LM,4,160,M08,82.02083333333333,46.0,383.0,0.0
LM,4,160,M09,85.1015625,57.5,381.0,0.0
LM,4,160,M14,87.58333333333333,55.5,350.0,0.0
LM,4,160,M15,71.25,40.5,358.0,0.0
LM,4,160,P01,57.2109375,30.0,308.0,0.0
LM,4,165,M02,61.895833333333336,32.0,339.0,0.0
LM,4,165,M04,80.86979166666667,48.5,379.0,0.0
LM,4,165,M07,69.13802083333333,35.0,369.0,0.0
LM,4,165,M08,80.53645833333333,48.5,371.0,0.0
LM,4,165,M09,88.47135416666667,57.5,373.0,0.0
LM,4,165,M14,89.01041666666667,58.5,361.0,0.0
LM,4,165,M15,68.11197916666667,39.5,376.0,0.0
LM,4,165,P01,59.515625,30.0,372.0,0.0
LM_lmonly,1,5,M02,37.479166666666664,14.0,318.0,0.0
LM_lmonly,1,5,M04,63.65625,37.0,372.0,0.0
